"","org","year","survey","bush","state","edu","age","female","black","weight"
"11123",1,6,7,0,39,4,1,0,0,391
"11124",1,6,7,0,33,2,4,0,0,1135
"11125",1,6,7,1,41,3,4,1,0,317
"11126",1,6,7,0,23,4,1,0,0,743
"11127",1,6,7,0,47,4,2,0,0,309
"11128",1,6,7,1,39,3,3,1,0,1009
"11129",1,6,7,1,18,2,3,1,0,403
"11130",1,6,7,1,39,2,1,0,0,789
"11131",1,6,7,0,33,3,1,1,1,599
"11132",1,6,7,0,41,4,2,1,0,514
"11133",1,6,7,0,47,3,1,0,0,1058
"11134",1,6,7,1,5,1,2,0,0,2914
"11135",1,6,7,1,3,2,2,1,0,1083
"11136",1,6,7,1,35,4,2,0,0,333
"11137",1,6,7,1,33,3,2,1,0,331
"11138",1,6,7,1,18,4,2,0,0,618
"11139",1,6,7,1,5,3,2,1,0,790
"11140",1,6,7,1,10,3,2,1,0,584
"11141",1,6,7,1,10,3,2,0,0,702
"11142",1,6,7,1,1,4,2,1,0,257
"11143",1,6,7,1,36,4,3,0,0,928
"11144",1,6,7,0,44,4,2,1,0,257
"11145",1,6,7,0,44,2,3,0,0,1454
"11146",1,6,7,0,38,1,1,1,0,784
"11147",1,6,7,0,33,4,2,1,0,291
"11148",1,6,7,0,5,2,4,1,0,1127
"11149",1,6,7,0,44,3,2,1,1,1404
"11150",1,6,7,0,48,2,1,0,0,943
"11151",1,6,7,0,41,3,2,1,1,1404
"11152",1,6,7,0,33,4,2,1,0,873
"11153",1,6,7,0,16,2,2,0,0,1036
"11154",1,6,7,0,5,2,1,1,0,1568
"11155",1,6,7,0,44,3,2,1,0,584
"11156",1,6,7,NA,44,2,2,1,0,400
"11157",1,6,7,0,10,3,1,1,0,880
"11158",1,6,7,1,39,2,1,0,0,1579
"11159",1,6,7,1,10,4,2,0,0,618
"11160",1,6,7,1,33,4,2,0,0,700
"11161",1,6,7,0,10,2,3,0,0,969
"11162",1,6,7,1,1,2,1,0,0,2787
"11163",1,6,7,NA,5,4,2,0,0,836
"11164",1,6,7,NA,1,3,1,0,0,529
"11165",1,6,7,1,41,1,3,1,0,1245
"11166",1,6,7,1,31,4,2,0,0,350
"11167",1,6,7,0,43,2,2,1,0,601
"11168",1,6,7,1,43,1,2,1,0,1792
"11169",1,6,7,0,36,3,2,0,0,378
"11170",1,6,7,0,33,1,1,1,0,2627
"11171",1,6,7,NA,3,3,2,0,0,950
"11172",1,6,7,1,15,2,2,0,0,1036
"11173",1,6,7,1,44,2,2,1,0,1201
"11174",1,6,7,1,36,2,1,0,0,1500
"11175",1,6,7,1,10,2,3,0,0,969
"11176",1,6,7,0,40,3,3,0,0,2022
"11177",1,6,7,0,43,1,4,1,0,1042
"11178",1,6,7,1,5,4,2,0,0,418
"11179",1,6,7,0,5,3,4,1,0,858
"11180",1,6,7,0,1,3,2,1,0,584
"11181",1,6,7,1,40,3,1,0,0,1198
"11182",1,6,7,NA,34,3,1,1,0,880
"11183",1,6,7,1,10,2,4,1,0,417
"11184",1,6,7,0,14,4,2,1,0,553
"11185",1,6,7,1,48,3,2,1,0,395
"11186",1,6,7,1,39,2,1,1,0,1313
"11187",1,6,7,0,31,4,3,1,0,813
"11188",1,6,7,0,49,3,2,0,0,702
"11189",1,6,7,1,44,3,3,0,0,714
"11190",1,6,7,0,11,2,2,0,1,782
"11191",1,6,7,1,36,4,2,0,0,665
"11192",1,6,7,0,14,1,2,1,0,2894
"11193",1,6,7,0,10,2,4,1,0,417
"11194",1,6,7,0,5,4,2,0,0,418
"11195",1,6,7,0,33,4,1,0,1,635
"11196",1,6,7,0,14,4,1,1,0,464
"11197",1,6,7,0,22,2,2,0,0,545
"11198",1,6,7,0,33,2,2,1,0,907
"11199",1,6,7,1,7,4,2,0,0,350
"11200",1,6,7,0,23,2,1,1,1,1500
"11201",1,6,7,1,11,2,1,1,0,580
"11202",1,6,7,1,33,2,4,1,0,472
"11203",1,6,7,0,36,3,3,0,0,769
"11204",1,6,7,0,22,1,1,0,0,2368
"11205",1,6,7,0,14,2,2,1,0,1724
"11206",1,6,7,0,23,3,3,1,0,959
"11207",1,6,7,1,11,1,2,1,0,1792
"11208",1,6,7,1,44,3,1,1,0,880
"11209",1,6,7,1,36,2,1,1,0,1248
"11210",1,6,7,0,31,3,2,1,0,662
"11211",1,6,7,1,36,3,3,1,0,639
"11212",1,6,7,0,33,3,3,1,0,168
"11213",1,6,7,0,33,4,4,1,0,291
"11214",1,6,7,0,5,4,3,1,0,1455
"11215",1,6,7,0,21,2,2,0,0,481
"11216",1,6,7,1,31,4,1,1,0,651
"11217",1,6,7,0,23,3,2,1,1,378
"11218",1,6,7,0,20,4,4,1,0,366
"11219",1,6,7,0,44,3,1,1,1,1057
"11220",1,6,7,1,38,1,4,0,0,1694
"11221",1,6,7,0,7,2,3,0,0,1647
"11222",1,6,7,1,6,4,3,0,0,292
"11223",1,6,7,0,5,1,4,0,0,3389
"11224",1,6,7,1,1,2,4,1,0,833
"11225",1,6,7,0,5,3,2,1,0,790
"11226",1,6,7,0,44,2,2,1,0,801
"11227",1,6,7,NA,16,2,2,1,0,862
"11228",1,6,7,0,39,4,3,1,0,813
"11229",1,6,7,1,31,2,1,0,0,395
"11230",1,6,7,1,22,4,1,0,0,782
"11231",1,6,7,NA,39,2,3,0,0,1098
"11232",1,6,7,0,31,4,2,1,0,582
"11233",1,6,7,0,16,4,2,0,0,665
"11234",1,6,7,0,10,1,4,1,0,1042
"11235",1,6,7,0,6,4,3,1,1,583
"11236",1,6,7,0,37,1,2,1,0,1792
"11237",1,6,7,1,14,2,4,1,0,449
"11238",1,6,7,1,5,2,2,1,0,1083
"11239",1,6,7,1,48,2,4,0,0,1355
"11240",1,6,7,1,37,3,1,1,0,660
"11241",1,6,7,1,36,3,3,1,0,320
"11242",1,6,7,0,21,2,3,0,1,2361
"11243",1,6,7,1,5,3,2,1,0,395
"11244",1,6,7,0,5,1,4,1,0,2114
"11245",1,6,7,0,21,3,1,0,0,1058
"11246",1,6,7,NA,47,2,1,0,0,1394
"11247",1,6,7,0,5,4,3,0,0,1166
"11248",1,6,7,1,44,2,2,1,0,1602
"11249",1,6,7,NA,16,1,4,0,0,1348
"11250",1,6,7,NA,26,3,2,1,0,629
"11251",1,6,7,1,38,2,3,1,0,1091
"11252",1,6,7,0,14,2,2,1,0,647
"11253",1,6,7,0,10,4,1,0,0,691
"11254",1,6,7,1,5,2,2,0,0,651
"11255",1,6,7,0,10,1,4,1,1,1252
"11256",1,6,7,0,22,2,4,0,0,1135
"11257",1,6,7,NA,41,1,4,1,0,2084
"11258",1,6,7,1,22,4,2,0,0,350
"11259",1,6,7,NA,14,2,3,1,0,868
"11260",1,6,7,1,39,2,2,0,0,1091
"11261",1,6,7,0,34,2,2,1,0,801
"11262",1,6,7,1,33,2,1,1,0,985
"11263",1,6,7,1,39,4,1,1,0,651
"11264",1,6,7,1,10,2,3,1,0,403
"11265",1,6,7,0,33,4,3,0,0,488
"11266",1,6,7,0,44,2,2,1,1,1444
"11267",1,6,7,0,25,1,3,1,1,997
"11268",1,6,7,NA,15,1,4,1,0,1122
"11269",1,6,7,1,5,2,3,0,0,1311
"11270",1,6,7,1,48,4,3,0,0,583
"11271",1,6,7,1,10,2,4,1,0,833
"11272",1,6,7,1,36,1,4,1,0,1122
"11273",1,6,7,1,40,3,3,0,0,1618
"11274",1,6,7,NA,7,4,3,0,0,977
"11275",1,6,7,1,3,3,3,1,0,803
"11276",1,6,7,1,3,3,3,0,0,966
"11277",1,6,7,NA,14,2,4,0,0,1078
"11278",1,6,7,1,36,2,2,0,0,1036
"11279",1,6,7,1,5,2,4,1,1,1355
"11280",1,6,7,NA,49,3,2,1,0,1168
"11281",1,6,7,1,34,4,2,0,0,618
"11282",1,6,7,1,10,1,4,0,0,1253
"11283",1,6,7,1,19,2,3,0,0,969
"11284",1,6,7,0,5,1,4,0,0,1694
"11285",1,6,7,1,24,3,2,1,0,629
"11286",1,6,7,NA,19,2,1,1,1,1393
"11287",1,6,7,0,28,1,4,0,0,1348
"11288",1,6,7,NA,14,4,3,1,0,386
"11289",1,6,7,0,1,1,4,1,0,2084
"11290",1,6,7,1,43,2,1,1,0,1159
"11291",1,6,7,0,38,1,4,0,0,1694
"11292",1,6,7,1,5,4,3,1,0,970
"11293",1,6,7,1,5,4,3,1,0,970
"11294",1,6,7,0,39,2,3,0,0,1098
"11295",1,6,7,1,33,4,2,1,0,291
"11296",1,6,7,0,44,1,4,1,0,1042
"11297",1,6,7,1,34,2,3,1,0,806
"11298",1,6,7,0,10,3,4,0,0,381
"11299",1,6,7,0,47,4,2,1,1,618
"11300",1,6,7,1,47,2,3,0,0,969
"11301",1,6,7,0,5,3,2,0,0,475
"11302",1,6,7,1,44,3,3,1,0,594
"11303",1,6,7,1,19,3,4,1,0,951
"11304",1,6,7,0,18,1,3,1,0,1660
"11305",1,6,7,0,36,2,3,1,0,868
"11306",1,6,7,1,36,2,3,1,0,868
"11307",1,6,7,NA,4,1,4,1,0,2084
"11308",1,6,7,0,18,2,1,0,0,697
"11309",1,6,7,0,36,4,2,1,0,553
"11310",1,6,7,0,10,1,4,1,0,3126
"11311",1,6,7,1,17,4,2,0,0,665
"11312",1,6,7,1,39,2,3,1,0,913
"11313",1,6,7,0,39,3,2,1,1,199
"11314",1,6,7,1,11,2,2,0,0,963
"11315",1,6,7,NA,23,1,4,1,0,1122
"11316",1,6,7,NA,10,3,3,1,0,594
"11317",1,6,7,NA,14,3,1,1,0,947
"11318",1,6,7,NA,23,2,1,0,0,750
"11319",1,6,7,NA,21,1,4,1,0,3126
"11320",1,6,7,NA,50,1,2,0,0,3478
"11321",1,6,7,NA,33,2,1,1,1,789
"11322",1,6,7,NA,3,2,1,1,0,2352
"11323",1,6,7,NA,5,2,1,0,0,1885
"11324",1,6,7,NA,34,1,3,0,0,1995
"11325",1,6,7,NA,43,1,4,1,0,2084
"11326",1,6,7,NA,36,2,1,1,0,1248
"11327",1,6,7,NA,15,4,2,0,0,665
"11328",1,6,7,NA,36,2,2,1,0,862
"11329",1,6,7,NA,15,2,1,0,0,1500
"11330",1,6,7,NA,33,2,3,0,0,1098
"11331",1,6,7,NA,34,3,2,0,0,351
"11332",1,6,7,NA,1,1,4,1,0,2084
"11333",1,6,7,NA,21,2,2,0,0,481
"11334",1,6,7,NA,31,4,1,0,0,782
"11335",1,6,7,NA,24,2,2,1,0,862
"11336",1,6,7,NA,3,1,3,1,0,1123
"11337",1,6,7,NA,39,2,1,1,0,657
"11338",1,6,7,NA,36,1,4,1,1,1348
"11339",1,6,7,NA,38,1,1,1,0,1568
"11340",1,6,7,NA,14,2,2,0,0,518
"11341",1,6,7,NA,24,2,2,0,0,1036
"11342",1,6,7,NA,32,2,3,1,0,1091
"11343",1,6,7,NA,33,3,4,1,0,359
"11344",1,6,7,NA,33,2,4,1,1,567
"11345",1,6,7,NA,40,2,1,1,1,1579
"11346",1,6,7,NA,10,2,2,1,0,1201
"11347",1,6,7,NA,33,2,4,1,0,454
"11348",1,6,7,NA,14,3,1,1,0,947
"11349",1,6,7,NA,36,4,3,0,0,928
"11350",1,6,7,NA,39,2,3,1,0,1370
"11351",1,6,7,NA,5,3,2,1,0,790
"11352",1,7,8,NA,7,3,1,1,0,923
"11353",1,7,8,1,39,4,2,1,0,558
"11354",1,7,8,0,31,2,4,1,0,448
"11355",1,7,8,0,7,3,1,1,0,923
"11356",1,7,8,1,33,2,2,1,0,403
"11357",1,7,8,1,33,4,4,1,0,317
"11358",1,7,8,1,39,2,2,0,0,1532
"11359",1,7,8,1,20,2,4,1,0,896
"11360",1,7,8,0,33,4,3,0,0,884
"11361",1,7,8,0,40,1,3,0,0,4091
"11362",1,7,8,0,31,4,2,1,0,279
"11363",1,7,8,1,33,3,4,1,0,1212
"11364",1,7,8,1,33,4,2,1,0,279
"11365",1,7,8,0,31,4,2,1,0,558
"11366",1,7,8,0,22,4,2,1,0,558
"11367",1,7,8,NA,7,2,1,1,1,1654
"11368",1,7,8,1,31,2,4,0,0,568
"11369",1,7,8,1,39,1,4,0,0,2691
"11370",1,7,8,0,31,2,1,1,0,560
"11371",1,7,8,0,33,3,2,0,0,768
"11372",1,7,8,0,33,3,4,1,0,541
"11373",1,7,8,0,7,2,1,0,0,1422
"11374",1,7,8,1,39,2,3,0,0,1069
"11375",1,7,8,0,33,4,2,0,0,708
"11376",1,7,8,1,33,4,2,0,0,708
"11377",1,7,8,0,22,4,3,1,0,697
"11378",1,7,8,1,31,2,1,0,0,711
"11379",1,7,8,1,31,4,3,1,0,697
"11380",1,7,8,0,31,3,4,1,0,361
"11381",1,7,8,0,22,1,2,0,0,2336
"11382",1,7,8,0,33,2,3,1,0,843
"11383",1,7,8,0,44,1,4,0,0,2642
"11384",1,7,8,0,22,3,2,0,0,384
"11385",1,7,8,0,39,4,2,0,0,708
"11386",1,7,8,0,33,3,1,0,0,2341
"11387",1,7,8,0,10,2,2,1,0,790
"11388",1,7,8,1,31,1,4,1,0,1061
"11389",1,7,8,1,4,2,3,1,0,1655
"11390",1,7,8,1,31,2,3,1,0,421
"11391",1,7,8,0,44,4,3,0,0,868
"11392",1,7,8,1,14,2,2,1,0,804
"11393",1,7,8,1,41,4,3,0,0,868
"11394",1,7,8,1,22,4,1,1,0,664
"11395",1,7,8,1,10,1,1,0,0,1396
"11396",1,7,8,1,41,4,2,1,0,548
"11397",1,7,8,1,39,3,1,0,0,585
"11398",1,7,8,1,41,4,2,1,0,548
"11399",1,7,8,1,19,2,3,0,0,1574
"11400",1,7,8,0,14,2,2,1,0,804
"11401",1,7,8,NA,10,2,4,1,0,880
"11402",1,7,8,0,47,4,2,1,0,274
"11403",1,7,8,0,37,1,3,1,0,1056
"11404",1,7,8,0,22,4,1,1,0,664
"11405",1,7,8,1,31,1,3,1,0,1075
"11406",1,7,8,0,11,3,2,1,0,595
"11407",1,7,8,1,36,3,1,0,0,1169
"11408",1,7,8,1,24,2,2,0,0,510
"11409",1,7,8,1,19,2,2,1,0,790
"11410",1,7,8,1,7,3,2,0,0,768
"11411",1,7,8,1,25,4,1,0,0,826
"11412",1,7,8,0,9,4,2,1,1,809
"11413",1,7,8,0,47,1,4,1,0,1042
"11414",1,7,8,0,17,1,4,0,0,1344
"11415",1,7,8,0,26,2,2,1,0,402
"11416",1,7,8,0,49,2,2,1,0,790
"11417",1,7,8,1,14,4,2,0,0,707
"11418",1,7,8,0,18,3,2,1,0,595
"11419",1,7,8,0,21,4,2,1,0,274
"11420",1,7,8,NA,50,4,2,1,0,558
"11421",1,7,8,1,37,4,3,1,0,342
"11422",1,7,8,1,41,2,1,0,1,4446
"11423",1,7,8,1,11,3,1,1,0,906
"11424",1,7,8,1,43,3,2,1,0,595
"11425",1,7,8,0,14,4,3,0,0,221
"11426",1,7,8,1,33,2,1,0,0,2132
"11427",1,7,8,1,25,2,1,0,0,698
"11428",1,7,8,1,49,3,2,1,0,595
"11429",1,7,8,1,19,4,2,1,0,548
"11430",1,7,8,1,25,2,3,1,0,827
"11431",1,7,8,NA,47,2,3,1,0,827
"11432",1,7,8,NA,41,1,3,1,0,1056
"11433",1,7,8,1,44,4,2,0,0,695
"11434",1,7,8,1,43,1,3,0,0,4017
"11435",1,7,8,1,47,3,2,0,0,755
"11436",1,7,8,0,14,2,2,0,0,1020
"11437",1,7,8,NA,26,1,3,0,0,1362
"11438",1,7,8,1,19,2,4,1,0,440
"11439",1,7,8,1,17,1,1,0,0,2130
"11440",1,7,8,1,34,1,3,1,0,2111
"11441",1,7,8,1,11,2,3,0,0,525
"11442",1,7,8,1,44,4,1,1,0,977
"11443",1,7,8,1,24,4,1,0,0,841
"11444",1,7,8,1,10,2,1,1,1,2436
"11445",1,7,8,0,10,4,4,1,0,623
"11446",1,7,8,1,14,2,1,1,0,1120
"11447",1,7,8,0,36,3,1,0,0,1169
"11448",1,7,8,0,41,2,1,0,0,2094
"11449",1,7,8,0,11,1,3,0,0,2678
"11450",1,7,8,0,44,3,3,1,1,249
"11451",1,7,8,0,11,2,1,1,0,1101
"11452",1,7,8,1,10,3,2,0,0,755
"11453",1,7,8,0,44,4,2,0,0,348
"11454",1,7,8,0,14,4,2,1,0,418
"11455",1,7,8,0,50,3,3,0,0,872
"11456",1,7,8,0,44,2,4,1,1,649
"11457",1,7,8,0,21,2,2,0,0,1003
"11458",1,7,8,1,21,4,3,0,0,868
"11459",1,7,8,0,43,2,4,1,0,440
"11460",1,7,8,0,18,2,1,1,0,1101
"11461",1,7,8,0,23,2,1,0,0,1420
"11462",1,7,8,1,26,2,2,1,0,1206
"11463",1,7,8,1,47,1,2,0,0,2294
"11464",1,7,8,1,19,3,2,1,0,446
"11465",1,7,8,NA,24,2,1,1,0,1120
"11466",1,7,8,0,10,2,1,0,0,1396
"11467",1,7,8,1,34,4,3,0,0,868
"11468",1,7,8,1,44,2,3,1,0,827
"11469",1,7,8,0,10,2,2,0,1,1597
"11470",1,7,8,1,15,4,3,1,0,1392
"11471",1,7,8,NA,4,2,4,0,0,558
"11472",1,7,8,1,25,3,1,0,0,1724
"11473",1,7,8,0,23,2,4,1,0,448
"11474",1,7,8,0,44,3,1,1,0,906
"11475",1,7,8,1,34,2,2,1,0,790
"11476",1,7,8,1,34,1,1,1,0,550
"11477",1,7,8,1,44,1,4,1,0,1042
"11478",1,7,8,1,47,3,1,1,0,906
"11479",1,7,8,1,49,1,3,1,0,2111
"11480",1,7,8,1,18,1,2,0,0,2294
"11481",1,7,8,1,10,1,2,0,0,1147
"11482",1,7,8,0,23,2,2,1,1,1187
"11483",1,7,8,0,10,2,2,0,0,501
"11484",1,7,8,0,24,1,4,0,0,5376
"11485",1,7,8,0,44,1,1,0,0,698
"11486",1,7,8,1,14,4,3,1,0,348
"11487",1,7,8,0,49,2,2,1,0,790
"11488",1,7,8,NA,24,2,4,1,0,448
"11489",1,7,8,0,10,2,2,0,1,798
"11490",1,7,8,1,43,2,4,1,0,880
"11491",1,7,8,1,3,3,2,1,0,996
"11492",1,7,8,0,13,4,2,1,0,612
"11493",1,7,8,0,44,4,3,1,0,684
"11494",1,7,8,1,14,4,4,1,0,634
"11495",1,7,8,1,44,4,4,1,0,623
"11496",1,7,8,1,36,2,2,1,0,804
"11497",1,7,8,1,25,4,2,1,0,548
"11498",1,7,8,1,49,1,4,1,0,2083
"11499",1,7,8,0,47,4,3,1,0,684
"11500",1,7,8,1,48,2,2,1,0,882
"11501",1,7,8,1,10,4,3,0,0,434
"11502",1,7,8,0,16,4,1,1,0,331
"11503",1,7,8,0,41,3,1,0,0,1724
"11504",1,7,8,1,44,4,4,0,0,790
"11505",1,7,8,1,36,3,1,0,0,1169
"11506",1,7,8,1,24,3,1,1,0,922
"11507",1,7,8,1,48,1,3,1,0,2357
"11508",1,7,8,1,36,3,1,1,0,922
"11509",1,7,8,1,14,3,3,1,0,1032
"11510",1,7,8,1,10,3,1,0,0,1724
"11511",1,7,8,1,28,1,4,1,0,2119
"11512",1,7,8,1,5,4,2,0,0,388
"11513",1,7,8,0,24,2,3,0,0,1601
"11514",1,7,8,0,8,2,2,0,0,501
"11515",1,7,8,0,5,3,2,1,0,1328
"11516",1,7,8,0,23,2,2,1,0,804
"11517",1,7,8,0,28,2,1,1,0,1679
"11518",1,7,8,1,35,4,2,0,0,707
"11519",1,7,8,0,5,3,1,1,0,1012
"11520",1,7,8,0,3,1,3,1,0,2357
"11521",1,7,8,1,10,4,2,0,0,695
"11522",1,7,8,1,48,2,1,0,0,1558
"11523",1,7,8,1,28,4,1,1,0,1326
"11524",1,7,8,1,44,4,3,0,0,651
"11525",1,7,8,0,23,3,1,0,0,1169
"11526",1,7,8,1,14,2,1,1,0,1120
"11527",1,7,8,0,26,2,2,1,0,402
"11528",1,7,8,1,23,4,1,1,0,994
"11529",1,7,8,0,18,2,3,1,0,414
"11530",1,7,8,1,17,2,2,1,0,804
"11531",1,7,8,0,14,3,2,1,1,1339
"11532",1,7,8,0,23,4,3,1,0,348
"11533",1,7,8,1,5,2,3,0,0,586
"11534",1,7,8,0,14,2,1,0,0,1420
"11535",1,7,8,0,5,2,3,1,0,924
"11536",1,7,8,0,5,3,2,1,0,332
"11537",1,7,8,0,14,3,3,1,0,2063
"11538",1,7,8,1,5,3,4,0,0,1003
"11539",1,7,8,0,32,4,3,1,0,382
"11540",1,7,8,NA,24,2,4,1,0,895
"11541",1,7,8,1,36,3,2,1,0,605
"11542",1,7,8,0,5,3,3,1,0,377
"11543",1,7,8,0,48,2,4,1,0,491
"11544",1,7,8,NA,50,2,1,1,0,1120
"11545",1,7,8,NA,5,4,2,0,0,388
"11546",1,7,8,0,17,4,2,0,0,354
"11547",1,7,8,0,48,3,1,1,0,1012
"11548",1,7,8,1,48,3,3,1,0,755
"11549",1,7,8,0,5,4,2,0,0,776
"11550",1,7,8,1,5,3,3,0,0,718
"11551",1,7,8,1,5,2,1,0,0,1558
"11552",1,7,8,0,32,3,2,1,0,332
"11553",1,7,8,0,38,4,2,0,0,776
"11554",1,7,8,0,36,2,3,1,0,842
"11555",1,7,8,1,5,4,2,0,0,776
"11556",1,7,8,1,50,3,2,0,0,768
"11557",1,7,8,0,5,2,4,0,0,1246
"11558",1,7,8,1,32,2,3,0,0,1171
"11559",1,7,8,1,5,2,4,1,0,983
"11560",1,7,8,1,48,3,4,1,0,396
"11561",1,7,8,0,5,3,2,0,0,842
"11562",1,7,8,1,5,4,3,0,0,727
"11563",1,7,8,1,45,4,3,0,0,1454
"11564",1,7,8,1,45,3,1,1,0,1012
"11565",1,7,8,1,5,2,3,1,0,2309
"11566",1,7,8,1,44,4,2,1,1,809
"11567",1,7,8,1,5,3,2,1,0,664
"11568",1,7,8,0,22,4,2,0,0,1062
"11569",1,7,8,0,31,2,2,0,0,511
"11570",1,7,8,0,31,4,1,1,0,1659
"11571",1,7,8,1,43,3,2,1,0,297
"11572",1,7,8,1,10,4,2,0,0,348
"11573",1,7,8,0,5,2,3,1,0,462
"11574",1,7,8,0,36,3,4,1,0,721
"11575",1,7,8,1,5,2,2,1,0,882
"11576",1,7,8,1,33,1,1,0,0,1422
"11577",1,7,8,1,36,2,1,0,0,1420
"11578",1,7,8,1,5,3,2,1,0,664
"11579",1,7,8,0,14,4,1,0,1,669
"11580",1,7,8,0,41,2,1,0,0,1396
"11581",1,7,8,0,48,3,3,1,0,377
"11582",1,7,8,1,5,4,2,0,0,776
"11583",1,7,8,1,23,4,3,1,0,348
"11584",1,7,8,0,33,4,1,0,0,842
"11585",1,7,8,1,50,4,2,1,0,558
"11586",1,7,8,0,36,2,2,1,0,804
"11587",1,7,8,0,36,2,1,1,0,1120
"11588",1,7,8,0,33,4,3,0,0,884
"11589",1,7,8,1,47,3,3,1,0,676
"11590",1,7,8,0,40,3,2,1,0,606
"11591",1,7,8,1,14,4,2,1,0,279
"11592",1,7,8,1,36,2,1,1,0,1120
"11593",1,7,8,1,5,2,2,0,0,1119
"11594",1,7,8,0,22,4,3,1,0,1045
"11595",1,7,8,1,5,2,1,1,0,1229
"11596",1,7,8,1,38,2,2,0,0,1679
"11597",1,7,8,NA,11,3,2,0,0,755
"11598",1,7,8,0,40,1,4,1,0,1061
"11599",1,7,8,1,3,2,3,0,0,1171
"11600",1,7,8,1,50,4,1,1,0,663
"11601",1,7,8,NA,24,2,4,1,0,448
"11602",1,7,8,1,45,4,2,0,0,776
"11603",1,7,8,1,24,2,1,0,0,1420
"11604",1,7,8,1,36,2,4,0,0,1136
"11605",1,7,8,0,16,2,3,1,0,842
"11606",1,7,8,0,20,4,1,0,0,421
"11607",1,7,8,0,44,4,1,0,0,1653
"11608",1,7,8,1,32,3,2,1,0,332
"11609",1,7,8,1,50,2,2,1,0,402
"11610",1,7,8,0,3,2,3,1,0,1385
"11611",1,7,8,0,23,2,3,1,0,421
"11612",1,7,8,0,24,3,2,1,0,605
"11613",1,7,8,NA,5,3,1,0,0,642
"11614",1,7,8,1,22,4,3,0,0,884
"11615",1,7,8,1,6,3,2,1,0,664
"11616",1,7,8,1,31,4,2,1,0,837
"11617",1,7,8,1,47,3,1,0,0,1150
"11618",1,7,8,1,24,3,1,1,0,461
"11619",1,7,8,1,21,3,1,1,0,906
"11620",1,7,8,1,49,2,3,0,0,1049
"11621",1,7,8,1,23,2,2,0,0,1020
"11622",1,7,8,0,6,4,2,1,0,612
"11623",1,7,8,0,31,2,3,1,0,843
"11624",1,7,8,1,48,3,1,1,0,506
"11625",1,7,8,1,17,3,1,1,0,461
"11626",1,7,8,1,37,3,1,0,0,575
"11627",1,7,8,1,36,2,3,1,0,421
"11628",1,7,8,1,36,4,3,1,0,1044
"11629",1,7,8,0,5,4,2,0,0,388
"11630",1,7,8,0,33,4,2,0,1,564
"11631",1,7,8,0,43,3,1,0,1,1831
"11632",1,7,8,0,19,2,1,0,1,2223
"11633",1,7,8,0,26,4,1,0,0,420
"11634",1,7,8,1,43,2,3,0,0,1049
"11635",1,7,8,0,19,3,2,0,1,1202
"11636",1,7,8,1,31,3,1,0,0,1171
"11637",1,7,8,0,10,2,4,1,0,440
"11638",1,7,8,1,39,4,3,0,0,884
"11639",1,7,8,0,43,4,2,1,0,548
"11640",1,7,8,1,22,2,1,1,0,1121
"11641",1,7,8,0,23,4,2,1,0,558
"11642",1,7,8,1,11,2,3,1,0,1655
"11643",1,7,8,0,14,1,3,1,0,2148
"11644",1,7,8,1,41,2,1,0,1,1112
"11645",1,7,8,1,34,3,3,1,0,507
"11646",1,7,8,0,14,2,1,0,0,1420
"11647",1,7,8,0,49,3,2,0,0,377
"11648",1,7,8,0,10,1,1,0,0,1396
"11649",1,7,8,0,23,4,3,0,0,442
"11650",1,7,8,0,22,2,2,1,0,1208
"11651",1,7,8,0,50,4,1,0,0,841
"11652",1,7,8,0,33,2,2,0,0,1021
"11653",1,7,8,0,43,2,3,1,0,1241
"11654",1,7,8,0,4,2,4,0,0,1116
"11655",1,7,8,1,36,2,2,1,0,402
"11656",1,7,8,0,11,1,3,1,1,4673
"11657",1,7,8,0,23,2,2,1,0,804
"11658",1,7,8,1,10,3,3,1,0,169
"11659",1,7,8,0,22,3,1,1,0,1846
"11660",1,7,8,0,39,4,4,1,0,634
"11661",1,7,8,1,22,3,4,0,0,229
"11662",1,7,8,1,37,3,1,0,0,575
"11663",1,7,8,1,14,3,2,1,0,605
"11664",1,7,8,0,14,2,4,0,0,1136
"11665",1,7,8,0,24,3,1,1,0,461
"11666",1,7,8,0,39,2,2,0,0,1021
"11667",1,7,8,1,23,3,3,0,0,872
"11668",1,7,8,0,10,3,3,0,0,1286
"11669",1,7,8,1,11,4,2,1,0,548
"11670",1,7,8,0,23,3,2,0,0,768
"11671",1,7,8,0,39,2,1,1,0,1121
"11672",1,7,8,0,11,2,2,1,0,790
"11673",1,7,8,0,22,4,2,0,0,708
"11674",1,7,8,0,47,2,1,0,0,1396
"11675",1,7,8,0,22,2,1,0,0,1422
"11676",1,7,8,0,33,2,1,1,0,1121
"11677",1,7,8,0,14,1,1,0,0,2130
"11678",1,7,8,0,26,2,3,1,0,842
"11679",1,7,8,1,28,3,3,1,0,688
"11680",1,7,8,1,23,2,1,0,0,2130
"11681",1,7,8,1,31,4,2,0,0,1416
"11682",1,7,8,1,42,3,2,1,0,303
"11683",1,7,8,0,31,2,4,0,0,1137
"11684",1,7,8,1,44,1,4,1,0,2083
"11685",1,7,8,1,34,3,2,0,1,1202
"11686",1,7,8,1,11,3,1,0,0,1724
"11687",1,7,8,0,14,2,2,0,0,1020
"11688",1,7,8,0,33,2,1,0,1,3396
"11689",1,7,8,1,43,4,4,1,0,311
"11690",1,7,8,1,15,1,4,1,0,1060
"11691",1,7,8,0,15,3,2,1,0,605
